,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
3640,2,11,1,60,38,2,1,1,82,71,0,0,900,977
3641,1,4,2,48,35,2,1,3,60,0,8000,0,1000,1613
3642,1,2,5,60,24,1,1,1,35,101,0,0,1600,1600
3643,1,3,2,60,30,2,1,1,60,164,4500,0,800,975
3644,1,1,2,60,30,1,2,3,35,57,4000,2100,1500,1950
3645,1,20,2,48,53,2,1,3,35,0,6000,0,1157,1200
3647,1,22,2,48,40,2,1,1,45,180,99999999,0,1200,2206
3648,1,3,5,18,24,1,1,1,35,80,0,0,200,350
3649,2,11,2,48,36,2,2,1,35,81,5000,2000,570,1177
3650,1,1,6,24,24,1,1,1,35,114,0,0,400,550
3651,1,9,2,60,39,2,1,1,35,350,8000,0,1250,1304
3652,2,0,6,60,32,1,1,1,35,73,99999999,0,1580,1785
3653,1,10,2,60,37,2,2,3,60,107,20000,600,1000,1175
3654,1,22,2,60,42,2,2,1,45,120,5000,0,1350,1650
3656,2,0,2,60,42,2,2,2,35,130,7000,3000,950,950
3658,1,8,2,60,42,1,1,1,35,96,2500,0,1500,1520
3659,1,23,2,24,47,2,1,1,35,114,3000,0,400,765
3660,1,6,1,36,24,2,1,1,63,175,0,0,650,750
3661,2,5,2,60,39,1,2,3,75,72,99999999,0,1000,1042
3663,1,7,1,36,49,2,1,1,57,115,0,0,675,675
3665,1,5,2,60,32,2,1,1,35,124,4000,0,2000,3400
3666,2,26,3,60,41,4,2,1,35,201,4700,3100,2400,2700
3668,1,5,3,60,31,2,1,1,35,90,3000,0,900,1152
3669,1,22,2,48,48,2,1,1,60,110,3000,0,1000,1460
3670,1,20,2,36,49,2,1,1,45,122,9000,0,1100,1794
3671,1,7,2,60,35,2,2,1,45,315,10000,4000,2400,2432
3672,1,1,1,36,27,1,1,1,62,270,0,0,600,825
3673,1,7,5,24,40,2,1,1,60,200,10000,0,1000,3429
3674,2,5,6,24,25,2,1,1,60,0,0,0,500,750
3675,1,7,3,60,32,2,1,1,60,242,3500,2000,1000,2236
3676,1,16,2,48,48,2,1,3,35,364,5000,0,900,1077
3677,1,5,2,24,38,2,1,3,60,182,5000,0,1250,2724
3678,1,3,2,12,24,1,2,1,35,105,6000,0,500,1138
3681,1,17,6,48,62,1,1,1,35,100,0,0,900,1000
3682,2,0,1,60,33,2,1,2,54,85,0,0,1300,1797
3683,1,0,2,48,63,2,1,4,35,100,6000,2900,1000,1439
3685,2,3,1,60,22,2,1,1,60,150,0,0,950,1945
3686,1,6,2,24,39,2,1,3,60,178,18000,0,1000,2099
3689,1,0,2,60,24,1,1,4,35,82,10000,0,1600,1680
3690,1,5,2,36,52,2,1,1,35,220,12000,5000,1250,1542
3692,1,1,5,36,20,1,1,1,35,61,0,0,800,995
3693,2,5,1,60,31,2,2,1,69,88,0,0,1200,1200
3694,2,15,6,60,46,2,2,3,35,244,8000,0,2250,2758
3695,1,2,2,36,24,2,2,1,35,160,3100,400,800,1928
3696,1,1,1,36,46,2,1,1,57,119,0,0,600,800
3697,2,18,1,24,35,2,1,2,96,63,0,0,600,888
3698,1,20,2,36,48,2,1,1,45,257,3000,0,900,1193
3701,2,0,5,60,36,1,1,1,35,130,0,0,1600,1678
3703,1,36,2,60,55,2,1,1,45,102,12000,0,2000,2684
3704,1,2,3,24,51,2,1,3,45,0,10500,0,600,943
3706,1,8,2,36,31,2,1,1,45,110,5000,2000,540,1102
3707,1,2,2,36,28,2,1,1,45,80,2000,0,550,1572
3708,1,4,1,36,38,2,1,1,55,98,0,0,350,850
3709,1,3,2,24,43,2,1,3,75,0,3000,0,650,1548
3711,1,3,2,60,38,1,1,1,35,250,5000,0,1500,1934
3712,2,1,5,48,18,1,1,2,45,95,4000,0,600,1472
3713,1,16,2,36,55,2,2,1,60,230,5000,0,1200,1460
3718,1,10,2,48,50,2,1,3,45,128,11500,0,500,1195
3719,1,14,2,60,43,2,1,1,60,120,5000,0,1250,1557
3720,2,2,5,36,26,1,1,3,35,66,0,0,750,865
3722,1,5,2,36,38,2,1,3,60,63,4000,0,1050,1443
3723,2,5,2,48,39,2,2,3,60,66,10000,0,875,875
3724,1,27,2,18,48,2,1,3,35,70,5000,0,800,1578
3725,1,3,1,36,30,2,2,3,59,140,0,0,1300,2115
3726,1,2,3,48,30,2,2,1,45,178,5000,0,1150,1627
3727,1,10,6,60,48,2,1,1,35,203,4000,1500,1520,1636
3728,1,16,2,6,41,2,1,1,75,87,3000,0,200,625
3729,1,15,2,60,39,2,1,3,60,555,40000,0,1500,4000
3730,2,14,2,36,33,1,1,3,35,0,4000,1500,700,1700
3731,1,4,5,60,25,2,1,3,35,95,25000,0,1650,1900
3732,1,3,5,36,20,1,2,1,35,55,0,0,600,1625
3733,1,2,5,36,28,1,1,1,35,140,1000,0,1000,1693
3734,2,25,3,60,56,2,2,3,90,85,3500,0,800,975
3736,1,1,3,60,27,2,1,3,35,130,4650,2850,2000,2240
3737,1,30,2,12,52,2,1,3,45,80,7000,0,1100,2487
3739,1,4,2,48,24,2,1,1,35,95,2500,0,900,1625
3740,1,12,2,36,46,2,1,3,45,0,8000,0,500,500
3741,1,30,2,54,54,3,1,3,35,224,20000,0,1100,1603
3743,2,1,1,60,28,2,1,3,53,179,0,0,1825,2275
3744,2,2,3,24,20,1,1,3,35,107,54000,0,2000,2600
3746,1,4,1,36,60,2,1,1,56,111,0,0,500,675
3747,2,3,1,60,26,2,1,1,53,80,0,0,950,989
3748,1,11,2,60,30,2,2,1,35,110,4000,62,1100,1347
3749,1,6,5,60,26,2,1,1,60,108,0,0,1200,1250
3750,1,14,1,60,41,2,1,1,53,181,0,0,1150,2497
3751,2,3,5,48,38,2,1,2,60,67,0,0,1000,1045
3752,2,1,2,36,36,2,1,1,45,25,3000,2000,1100,1332
3754,1,20,1,60,45,2,1,1,92,170,0,0,1000,2415
3755,2,0,1,48,25,2,1,1,60,150,0,0,1350,1450
3759,1,2,2,48,38,2,2,1,75,192,23000,3000,700,970
3760,1,3,5,60,24,1,1,1,35,100,0,0,1500,2100
3762,1,3,3,60,24,1,1,1,35,245,5000,0,1300,1360
3763,2,1,4,60,28,2,2,3,45,0,4000,0,1500,1661
3764,1,11,2,12,26,2,2,2,35,110,4500,2000,300,1248
3765,2,1,1,36,26,1,1,2,42,70,0,0,590,590
3766,2,0,1,48,23,1,1,2,42,72,0,0,700,875
3767,1,1,1,60,29,2,1,1,73,133,0,0,1000,1158
3768,1,10,5,36,34,2,2,3,45,0,10000,0,600,882
3769,1,9,2,24,30,2,1,1,35,250,30000,0,1000,1594
3770,1,2,2,60,28,2,1,3,35,196,7000,3950,1600,1678
3771,1,3,5,60,36,2,2,1,60,92,0,0,1100,1355
3772,1,10,2,60,45,2,1,3,45,325,12000,1200,1300,1833
3773,2,3,3,36,38,5,2,1,35,0,12500,0,3000,4800
3774,1,10,2,48,33,2,1,1,45,110,5000,0,1000,1160
3775,2,2,1,48,56,1,1,3,51,157,11000,4500,1000,2008
3777,2,7,5,60,33,1,1,2,35,70,0,0,1300,1438
3778,1,5,5,48,27,2,2,3,45,175,0,0,1000,1342
3779,1,16,5,24,44,1,1,3,35,86,0,0,700,950
3780,1,0,5,24,26,1,1,2,35,69,0,0,107,125
3781,2,7,2,60,28,2,2,1,60,148,8000,0,920,1021
3784,1,1,2,24,38,2,1,1,60,102,3500,0,850,1260
3785,1,7,2,48,32,2,2,1,45,140,5500,0,550,1250
3786,2,2,2,60,24,1,1,2,35,120,3000,0,1400,1513
3787,1,1,5,60,42,2,1,1,60,66,7000,0,950,1589
3788,1,27,1,24,50,2,1,1,47,115,0,0,500,1636
3789,1,6,2,60,31,2,1,1,35,84,3000,0,1400,1724
3790,1,3,2,60,26,2,1,1,45,128,3000,0,1300,1790
3791,1,9,3,60,32,2,1,1,60,155,12000,5000,1200,1400
3793,1,3,1,48,26,2,1,1,58,230,0,0,1150,1316
3795,1,18,3,60,49,2,1,1,60,140,4000,0,1050,1097
3797,1,5,1,36,40,4,1,1,43,75,0,0,400,650
3798,1,8,2,60,33,2,1,3,45,250,10000,0,2500,3250
3802,1,14,2,36,34,2,1,1,60,143,5000,0,1400,1939
3804,1,4,4,60,62,2,1,3,35,102,8000,0,1200,1405
3806,1,15,2,60,49,2,1,1,60,162,5000,0,1700,2081
3807,1,24,2,60,46,2,1,1,60,140,6000,1000,1100,1653
3808,1,10,2,36,36,2,1,1,35,235,12000,1700,1500,1985
3810,1,21,2,24,44,2,1,1,60,124,4000,0,800,2400
3811,2,1,1,60,24,2,2,2,42,70,0,0,1700,1761
3812,1,11,2,48,27,2,1,1,35,140,4000,0,1500,1641
3813,1,12,2,60,27,2,2,1,35,100,3000,0,1300,1359
3814,1,5,1,36,51,2,1,1,63,184,0,0,635,785
3815,2,6,2,48,26,2,2,1,35,90,5000,0,1390,1594
3816,1,1,1,48,37,2,2,2,72,116,6000,0,1400,1661
3817,1,10,2,60,41,2,1,4,35,57,5000,0,1300,1863
3818,2,0,2,60,27,2,1,2,75,210,7000,4800,1250,1315
3820,1,0,5,60,24,1,1,2,35,111,3000,1200,850,1412
3821,1,10,2,24,50,2,1,3,60,200,99999999,0,500,1131
3824,1,16,2,60,32,2,1,1,60,159,4000,0,1500,1736
3825,2,0,1,60,19,1,1,4,35,0,0,0,900,1158
3827,2,9,6,60,30,2,2,1,60,109,0,0,1250,1560
3830,1,6,2,48,51,2,1,3,45,106,12000,0,1035,1410
3833,1,1,2,24,39,2,1,4,35,70,4000,0,525,1771
3834,2,3,1,36,39,2,1,1,90,150,0,0,300,700
3836,2,0,3,36,31,2,1,2,35,202,6000,0,1300,1663
3838,2,2,3,48,37,2,2,2,75,115,2000,0,850,1194
3840,1,0,5,24,20,1,1,1,35,155,7000,0,1450,1688
3841,1,4,2,48,40,2,2,1,60,150,3500,200,800,800
3843,2,14,1,60,38,2,1,1,71,108,0,0,1400,1693
3844,1,25,2,60,51,2,1,1,35,93,3500,0,900,995
3845,2,6,6,60,30,2,1,1,60,133,0,0,1300,1388
3846,1,3,2,36,37,2,1,1,60,55,0,0,1500,2315
3847,1,13,2,36,39,2,1,1,35,148,14000,0,300,850
3848,1,5,5,24,31,1,1,1,35,130,0,0,200,1447
3849,1,16,6,60,34,2,1,1,60,120,6000,0,1350,1487
3850,1,3,5,48,20,1,1,3,35,99999999,7000,0,1000,1362
3851,1,5,6,18,65,2,2,4,35,99,0,0,375,675
3852,1,16,1,48,32,1,2,1,47,120,0,0,800,1224
3853,1,2,1,48,29,1,1,1,60,250,0,0,1000,1179
3854,1,0,5,60,31,2,1,4,75,37,0,0,1500,2084
3855,1,23,5,60,37,1,1,3,35,0,4500,0,1950,2336
3856,1,6,2,48,55,2,1,3,45,74,16000,1500,2000,3753
3857,2,0,5,36,19,1,1,3,35,0,0,0,400,495
3858,2,1,6,60,21,1,1,2,45,0,0,0,1100,1480
3861,2,0,1,48,20,1,2,2,56,105,0,0,1100,1289
3862,1,9,3,48,27,2,1,1,45,102,5000,360,1300,1537
3863,1,0,2,48,29,2,1,4,60,50,11000,0,1000,1480
3864,1,8,2,12,39,2,1,1,75,160,1500,0,360,865
3865,1,24,2,60,43,1,1,1,35,120,3500,0,1320,1680
3866,1,3,5,60,23,1,1,1,35,107,0,0,800,1111
3867,1,13,2,60,27,2,1,1,35,253,7000,0,1060,1750
3868,1,2,1,60,49,2,1,1,51,155,0,0,1500,1550
3869,1,33,2,48,61,2,1,1,35,130,8000,0,850,1050
3870,2,0,2,36,31,2,2,2,45,120,3000,150,700,850
3871,1,0,1,60,46,4,1,1,57,124,0,0,940,1149
3874,1,10,1,36,36,5,1,3,45,100,0,0,1000,1700
3875,2,17,2,36,60,2,1,1,60,78,2500,0,650,800
3876,1,1,2,60,28,2,1,1,45,60,4000,0,1500,2326
3878,1,4,1,60,25,2,1,1,56,112,0,0,1250,1399
3880,1,31,2,12,53,2,2,1,60,165,6000,0,594,1332
3881,1,3,1,24,32,2,1,1,61,160,0,0,400,450
3882,1,8,1,60,46,2,1,3,45,0,0,0,1000,1359
3883,1,0,1,12,22,1,1,3,38,34,0,0,700,1665
3884,1,1,1,60,25,2,1,2,42,73,0,0,1000,1050
3885,2,12,2,60,37,2,1,1,60,98,9000,200,800,1012
3887,1,10,2,12,36,2,1,3,45,0,4000,0,900,1776
3888,1,1,2,60,40,2,2,1,45,100,8500,0,400,1570
3889,1,0,2,60,47,2,1,3,45,56,6000,0,1345,1345
3890,1,3,2,60,32,2,1,1,45,90,6000,0,1500,2502
3891,1,1,2,60,21,1,2,1,35,294,53000,0,1300,1398
3892,1,10,2,36,50,2,1,3,75,0,7500,0,1000,1230
3895,1,3,1,60,29,2,2,1,55,100,0,0,930,1007
3897,1,5,2,60,37,2,1,3,60,67,3500,196,1300,1625
3898,1,2,2,60,24,2,1,1,45,375,5000,0,2200,2433
3901,1,17,2,48,55,2,2,3,60,73,15000,0,1900,2205
3904,1,1,1,48,24,2,1,2,41,56,0,0,1500,1935
3906,1,1,1,48,34,2,1,1,55,102,0,0,600,1074
3907,1,15,2,60,43,2,1,3,60,310,7000,0,1200,1297
3908,1,11,2,60,33,2,1,1,60,106,6000,0,1500,1702
3909,2,0,5,36,22,1,1,2,35,103,4500,0,1050,1485
3910,1,0,5,60,41,1,1,2,35,131,4500,0,1200,1538
3911,2,0,3,60,43,2,1,2,45,117,2000,250,1600,1967
3912,2,0,1,60,25,1,2,2,47,120,0,0,1200,1460
3913,2,0,1,36,18,1,2,4,38,33,0,0,300,350
3914,2,0,5,36,35,1,1,3,35,0,0,0,875,950
3916,1,14,2,60,40,2,1,1,60,110,5000,0,1000,1646
3917,1,4,5,36,20,1,1,1,35,60,0,0,550,587
3918,1,5,5,36,28,2,1,1,45,107,0,0,1160,1959
3919,2,0,1,36,22,1,1,2,42,65,0,0,430,550
3921,1,13,2,60,35,2,1,1,60,134,4500,700,1000,1894
3923,2,1,5,60,22,1,1,3,35,78,3500,0,2275,2300
3924,1,5,4,48,51,5,1,1,35,95,6000,0,500,645
3926,2,1,2,60,40,2,2,1,60,155,2500,0,1650,1650
3927,2,3,2,36,45,2,2,1,60,87,3500,0,650,650
3928,1,0,5,48,22,1,1,3,45,0,0,0,4000,4500
3930,1,3,3,60,35,2,1,1,75,185,3500,1200,700,845
3931,1,20,2,12,48,4,1,3,75,300,18000,0,760,1369
3932,2,3,2,36,40,2,2,3,60,0,4500,0,575,775
3933,1,10,2,36,37,2,2,1,60,320,15000,1000,1000,2191
3935,1,8,1,48,36,2,1,1,76,159,0,0,830,939
3936,1,6,6,48,35,2,1,1,60,79,15000,0,2000,2504
3938,2,0,1,60,60,2,1,4,55,100,8000,0,2500,2500
3940,1,6,1,60,31,1,1,1,43,82,0,0,800,946
3941,2,3,5,60,30,2,2,1,45,120,4000,0,1500,1621
3942,2,0,5,18,19,1,1,1,35,91,0,0,650,650
3943,1,12,1,36,30,2,1,1,65,203,0,0,1500,2700
3944,1,13,5,60,34,1,1,1,35,96,0,0,750,775
3945,2,0,2,60,39,2,2,3,45,0,10000,0,1500,1699
3946,1,4,3,24,44,2,1,3,60,0,2900,0,1800,2750
3947,2,8,6,36,39,2,1,1,35,0,0,0,450,550
3949,1,10,2,36,52,2,1,3,35,225,25000,0,2000,2315
3950,1,5,2,60,36,2,2,1,35,205,9000,1500,1050,1168
3952,2,2,2,60,35,1,1,1,35,51,4000,0,1400,1628
3953,1,21,2,60,40,2,2,1,60,144,6500,0,2000,2230
3954,2,3,5,60,34,1,2,2,35,80,0,0,1100,1265
3956,1,14,5,60,32,2,2,1,35,140,0,0,1150,1273
3957,1,23,2,60,50,2,1,1,45,90,3000,0,950,1101
3958,1,3,2,48,25,2,1,3,35,107,4500,1900,1000,1250
3959,1,4,2,36,32,2,1,1,45,190,13000,2000,800,2400
3960,1,8,2,60,34,2,2,1,45,145,5000,0,1100,1110
3962,1,2,1,60,40,2,1,1,60,145,500,0,1550,1621
3963,1,3,5,48,24,1,1,1,35,55,3000,0,850,875
3965,1,6,1,60,34,2,1,1,86,110,0,0,800,2263
3966,2,0,1,60,38,2,2,2,75,0,0,0,1000,1235
3967,1,20,2,60,39,2,1,1,60,68,13000,0,900,975
3969,1,8,2,60,33,2,1,1,45,160,2000,0,1050,2277
3970,2,5,2,48,49,3,1,4,35,48,4000,0,1100,1438
3971,1,17,2,48,46,2,1,1,35,128,4000,0,1400,1718
3973,1,0,5,60,22,1,1,2,35,72,0,0,1100,1131
3974,1,20,2,60,44,2,1,1,60,115,4000,0,1250,1463
3975,1,5,1,60,42,4,2,3,89,288,15000,0,1800,2148
3976,1,16,2,36,40,2,1,1,60,160,4000,0,1300,2305
3978,1,1,1,6,38,2,1,2,72,118,0,0,125,375
3979,1,1,5,48,21,1,1,1,35,60,0,0,850,1195
3980,2,1,1,24,24,1,1,2,49,139,0,0,500,550
3981,1,12,1,48,36,2,1,1,80,195,0,0,1800,2272
3983,2,2,1,18,46,2,2,1,74,140,0,0,200,380
3985,1,15,2,36,43,2,2,1,60,105,5000,0,400,1631
3986,2,2,5,60,20,1,1,1,35,56,3500,0,1300,1637
3987,1,14,2,60,28,2,1,1,35,216,4000,0,1750,2270
3989,1,3,2,60,27,2,1,1,35,120,4000,1500,1800,2090
3990,1,1,2,60,27,2,1,1,35,90,2000,0,1150,1470
3991,2,6,1,60,38,2,2,1,55,103,0,0,1100,1303
3992,2,0,2,36,42,2,1,3,60,0,5000,0,1350,1850
3993,1,3,2,60,33,2,2,1,45,193,10000,1500,1300,1730
3994,1,6,5,18,25,2,1,1,45,164,0,0,1250,1890
3995,1,18,1,60,37,2,1,1,70,100,0,0,1300,1345
3998,1,1,2,60,22,1,1,1,35,300,4000,200,1350,1450
3999,1,18,1,48,53,2,1,1,54,92,0,0,1340,1345
4000,1,5,2,36,53,2,2,4,35,227,8500,0,1550,1985
4001,2,5,1,48,31,2,2,1,60,150,0,0,800,1707
4002,1,14,2,60,40,2,1,1,45,91,0,0,1100,1565
4004,1,10,3,60,48,2,1,1,35,161,9000,0,900,1100
4005,1,39,2,60,58,2,1,1,35,113,3500,0,1380,1623
4006,1,0,3,48,41,2,1,1,75,146,10000,0,1370,1623
4007,1,1,5,36,24,1,1,1,35,70,0,0,700,1067
4008,2,5,1,60,37,2,1,1,77,318,5000,0,1750,2953
4009,1,10,2,60,34,2,1,1,45,115,9500,0,1450,1721
4010,2,1,1,60,36,2,2,2,84,90,0,0,1100,1184
4011,1,3,3,60,27,2,1,1,35,215,5000,2800,1500,1682
4012,1,8,2,24,30,2,2,1,35,340,1200,0,1000,1893
4013,2,1,1,60,31,5,2,2,39,42,0,0,1200,1265
4014,1,0,2,24,18,1,1,2,35,104,12000,0,1700,1726
4015,1,20,3,60,59,2,1,3,35,81,18000,0,1200,1349
4019,2,3,1,48,39,2,2,1,97,223,0,0,1250,1609
4020,1,17,6,48,40,2,1,1,60,117,6000,960,1200,1893
4022,2,11,5,60,30,2,2,1,45,105,5000,0,1500,2500
4023,2,24,6,60,41,2,2,3,75,0,0,0,2200,2428
4024,1,2,5,36,25,1,1,1,35,110,0,0,500,1200
4025,1,3,5,60,23,1,1,3,35,42,10000,0,2000,2203
4026,1,14,2,60,35,2,1,1,35,80,3500,0,1100,1622
4028,1,5,1,24,41,2,1,3,44,90,8000,0,600,1218
4029,1,15,2,60,50,2,2,1,35,112,4000,0,1150,1400
4030,1,3,2,36,26,2,1,1,35,136,6000,4500,900,1421
4031,2,7,2,36,38,2,2,1,45,85,3400,1500,450,550
4032,1,7,2,60,33,2,1,3,60,144,4500,0,1100,1245
4033,1,9,2,60,42,2,1,1,75,140,7000,0,1000,1423
4035,1,2,1,60,38,1,1,1,70,250,99999999,0,1300,1365
4037,2,0,1,60,24,2,1,2,41,56,0,0,1308,1558
4038,1,2,3,60,24,2,1,1,35,170,5000,1500,1150,1200
4039,1,16,1,36,41,2,1,1,52,71,0,0,900,950
4041,2,1,1,60,34,2,1,1,56,112,4000,1500,1400,1508
4042,1,12,1,36,55,2,1,1,57,115,0,0,800,1250
4043,2,0,2,60,64,3,1,4,35,100,8000,0,1980,2038
4044,1,3,6,48,32,1,2,1,35,71,0,0,1000,1200
4045,1,14,1,36,47,2,1,1,73,125,6500,0,600,825
4048,2,0,1,48,35,2,1,2,106,160,0,0,930,930
4049,2,0,1,48,24,2,1,2,35,0,0,0,600,1452
4050,2,1,5,60,43,2,2,1,90,179,0,0,1600,1896
4054,1,2,6,48,25,1,1,1,35,142,0,0,1000,1440
4055,1,8,2,60,56,2,1,3,45,200,30000,0,1400,1500
4056,1,13,2,60,36,2,1,1,45,72,3500,45,1400,1625
4057,1,5,2,24,59,2,1,1,35,105,18000,0,1800,1965
4058,1,13,2,60,58,2,1,1,75,211,7500,2000,800,1214
4059,2,0,2,60,40,2,2,2,90,90,8000,0,1000,1189
4061,2,5,1,54,27,2,1,1,47,118,0,0,1500,1600
4062,2,2,2,60,44,2,1,1,60,88,2000,0,1450,1452
4063,1,5,2,24,26,2,1,1,45,147,10000,300,450,1522
4064,2,5,1,48,49,3,2,3,45,0,0,0,1000,2193
4065,1,18,2,60,45,1,2,1,35,197,2000,0,1500,1578
4066,2,1,3,60,24,2,1,2,35,127,3500,2000,1700,1825
4067,2,0,1,60,25,2,2,1,69,235,0,0,1400,1650
4068,1,12,2,60,56,2,1,3,35,126,17000,0,3000,3745
4070,1,2,6,24,30,2,2,1,45,233,0,0,900,1189
4071,1,1,2,60,47,2,1,1,75,78,4000,0,1500,1711
4072,1,2,2,48,30,1,1,1,35,106,4000,0,660,1060
4074,2,8,2,60,64,2,1,3,60,111,99999999,99999999,1895,2596
4075,2,2,2,60,29,2,2,2,35,71,6000,0,700,2700
4076,2,0,5,60,26,4,1,4,35,99999999,0,0,950,1735
4077,1,1,5,48,24,1,1,1,35,53,0,0,1200,1215
4079,1,30,2,12,52,1,1,1,35,237,5000,500,800,1800
4082,1,25,2,18,40,2,1,3,75,0,5000,1600,375,375
4083,1,1,2,60,61,1,1,4,35,216,8000,0,1200,1236
4084,1,16,2,60,51,2,1,1,60,155,4000,0,900,925
4085,1,10,2,60,37,1,2,4,35,0,78000,0,1250,1418
4086,1,0,5,24,41,2,1,1,60,105,3500,0,450,600
4090,1,6,2,60,28,2,1,3,60,125,0,0,800,1700
4091,2,13,1,36,44,2,2,3,84,85,0,0,1150,1325
4092,1,13,2,24,41,2,1,1,60,167,6000,1122,400,850
4093,2,0,5,60,18,1,1,2,35,45,0,0,900,1001
4095,2,2,2,60,25,1,1,2,35,95,4500,3000,1080,1296
4096,1,20,2,6,48,2,2,3,35,0,14000,0,500,1351
4097,1,25,2,60,50,2,2,3,75,314,10000,0,1350,1417
4099,1,19,2,60,35,2,1,1,45,163,8000,340,1100,1269
4100,1,3,2,30,37,2,1,1,75,80,4000,0,650,1270
4101,1,16,2,60,30,2,1,1,35,110,5000,200,1000,1000
4106,2,2,2,48,50,2,1,2,35,80,4000,0,800,1330
4107,1,16,5,36,45,1,1,1,35,76,0,0,500,1210
4108,1,4,1,60,26,2,1,1,54,187,0,0,1500,1520
4110,1,31,2,24,58,2,1,1,35,160,3000,0,700,700
4114,2,25,1,36,50,2,2,3,64,36,0,0,625,650
4115,1,1,5,36,21,1,1,2,35,92,2000,0,700,1162
4116,2,7,6,60,35,2,2,1,45,120,0,0,1400,1715
4117,1,7,6,48,34,2,1,3,45,37,0,0,800,941
4119,1,4,2,60,55,3,1,4,35,99999999,99999999,0,1200,1318
4120,1,10,2,48,36,2,2,3,75,214,10000,0,1143,1143
4122,1,2,2,36,34,2,1,1,60,125,59000,900,1500,3000
4123,1,14,6,48,36,2,1,1,35,251,0,0,1000,1550
4125,1,13,2,24,47,2,2,1,75,300,12000,0,1000,1340
4126,1,18,2,24,61,2,1,3,45,119,8000,0,1100,1340
4127,1,19,2,48,37,2,1,1,60,158,7000,3000,1000,1156
4129,1,1,5,60,22,2,1,2,35,195,120000,0,1550,1550
4131,2,2,2,60,26,1,2,1,35,110,7000,0,535,1710
4132,1,30,2,60,53,2,1,3,35,201,25000,0,1360,1450
4133,1,20,2,24,51,2,1,1,75,130,10000,0,500,1238
4134,1,7,2,48,29,2,1,1,35,68,3500,0,500,1700
4135,1,23,6,36,56,4,1,3,35,157,0,0,1800,2320
4137,2,5,5,24,26,1,2,1,35,104,0,0,1000,1314
4141,2,1,2,60,55,2,2,4,45,136,30000,0,1400,1424
4142,1,28,2,60,52,2,1,1,35,185,4000,1000,900,1428
4143,1,7,2,60,47,2,1,1,75,155,3000,200,675,975
4144,1,9,1,60,25,2,1,1,50,145,0,0,1100,1250
4146,2,0,1,48,52,1,2,1,49,135,0,0,1000,1200
4147,1,8,3,60,49,2,1,1,45,120,3000,0,900,985
4148,1,10,2,30,37,2,1,1,60,200,7000,0,750,1923
4150,1,5,2,48,48,2,1,1,60,130,5000,0,650,795
4151,1,7,2,36,25,1,1,1,35,55,9000,0,1000,1215
4152,1,2,5,48,29,1,1,1,35,111,0,0,1000,1854
4153,2,3,3,48,28,2,1,1,60,136,3500,2500,1000,1200
4154,1,45,2,30,64,2,1,3,45,157,20000,0,1000,1588
4155,2,10,2,60,49,3,1,1,35,160,3000,0,1650,1659
4157,1,16,2,60,31,2,1,1,60,160,12000,0,1850,1862
4158,1,10,2,24,52,2,1,1,60,81,5000,0,250,1003
4159,1,17,2,24,51,2,1,3,35,0,5000,0,800,1630
4163,1,6,2,60,63,3,1,4,35,54,13000,0,1000,1063
4164,1,1,6,24,20,1,1,2,45,48,3000,0,700,980
4165,2,14,2,36,37,2,2,1,75,120,13000,3500,1250,1350
4168,2,5,2,36,59,2,1,3,35,0,99999999,0,700,1100
4169,1,8,5,48,24,1,1,1,35,96,0,0,1000,1540
4170,1,2,5,60,26,1,1,3,35,8,0,0,900,984
4171,2,33,1,60,53,2,1,1,46,106,0,0,850,1371
4172,1,13,2,36,40,2,1,1,45,193,3000,0,700,1000
4177,1,0,5,60,24,1,2,1,35,241,0,0,1100,1600
4178,1,2,5,60,48,2,2,1,45,106,1500,0,1000,1253
4180,1,3,1,48,28,1,1,1,51,160,0,0,550,1440
4181,2,6,1,60,47,2,2,3,45,0,3000,0,1000,1000
4184,2,0,1,36,55,2,2,1,94,193,0,0,600,1100
4185,2,2,5,60,22,1,1,1,35,60,0,0,1175,1175
4186,2,1,1,48,29,3,1,4,43,80,0,0,1250,1500
4187,1,13,6,60,37,2,1,1,60,103,99999999,0,1300,1966
4188,1,20,2,60,51,2,1,1,45,107,2000,0,1000,1536
4189,1,4,1,36,60,4,1,1,46,111,0,0,500,750
4190,1,1,2,60,60,2,1,4,45,200,7000,0,1000,1179
4191,1,8,2,48,34,2,1,3,45,0,8000,3600,600,1699
4192,2,0,2,60,58,1,1,4,35,19,99999999,0,700,1332
4193,2,0,6,48,32,1,1,2,35,182,0,0,800,907
4194,1,25,2,36,46,2,1,1,90,145,12000,0,1100,2400
4195,2,4,1,60,23,1,2,1,45,97,0,0,1250,1635
4196,1,8,6,30,40,2,1,1,45,148,0,0,850,1370
4197,1,21,2,36,44,2,1,1,75,170,4000,0,1200,1650
4199,2,1,1,36,47,2,2,3,105,0,0,0,500,500
4201,2,2,6,60,45,2,2,2,60,90,0,0,1000,1457
4203,1,2,5,60,22,1,1,3,35,115,0,0,1250,1263
4204,1,8,2,60,29,2,1,1,45,192,6000,2500,1300,1595
4205,1,3,2,60,32,1,1,1,35,84,5000,3000,600,999
4206,1,2,5,60,25,2,1,3,35,150,2000,0,1000,1302
4207,1,2,1,36,31,2,1,3,46,111,0,0,1000,1800
4213,1,30,1,36,53,2,1,2,70,95,0,0,800,800
4215,1,3,1,60,36,2,1,2,42,72,0,0,850,1263
