,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
144120,0.149308449,26,0,0.209919262,2600.0,5,0,0,0,0.0
47897,0.9999998999999999,29,0,0.194730664,7666.0,7,0,1,0,0.0
23569,0.232050788,62,0,2941.0,,7,0,2,0,1.0
55525,0.48006269,61,0,3693.0,,9,0,2,0,0.0
88884,0.737994477,61,0,1.8950349880000001,3000.0,14,0,2,0,1.0
126925,0.009090744,35,0,0.165857605,13595.0,12,0,4,0,1.0
81129,0.008003581999999999,45,0,0.079723792,4778.0,4,0,1,0,2.0
114835,0.014786983,39,0,0.202838063,9583.0,3,0,1,0,0.0
79741,0.146563373,57,0,443.0,,3,0,0,0,0.0
113029,0.041110249,29,0,0.43219597600000004,8000.0,7,0,2,0,1.0
139202,0.46601594,44,1,0.179665298,9500.0,7,0,1,0,0.0
57319,0.013364956,46,0,0.30674556199999997,4224.0,6,0,1,0,4.0
145107,0.0,60,0,0.861982783,3600.0,7,0,1,0,1.0
49479,1.201383551,46,3,0.046359422000000004,7333.0,5,2,0,0,2.0
94361,0.0,22,0,0.217782218,1000.0,2,0,0,0,0.0
142394,0.052627485999999994,48,0,1376.0,1.0,17,0,3,0,2.0
128096,0.27302203,60,0,0.522076171,2966.0,4,0,2,0,1.0
122302,0.621211174,28,0,0.365163148,2083.0,7,0,0,0,0.0
40062,0.474201036,33,0,0.474762619,2000.0,6,0,0,0,0.0
132477,0.091723634,70,0,1278.0,,6,0,1,0,0.0
101015,0.36268557700000004,36,0,0.247596667,4680.0,8,0,0,0,0.0
99142,0.037424369,60,0,0.28899759999999997,10833.0,6,0,2,0,3.0
74625,0.0,48,0,0.425334324,2691.0,13,0,0,0,1.0
121681,0.08910365599999999,47,0,0.35763027299999994,6447.0,12,0,1,0,0.0
140232,0.134034545,61,0,0.253057851,6049.0,22,0,0,0,0.0
24037,0.015459292,80,0,0.004666148,9000.0,8,0,0,0,1.0
112551,0.046300100999999996,67,0,0.135041769,15920.0,6,0,1,0,0.0
50331,0.0,61,0,0.09923761099999999,7869.0,9,0,2,0,1.0
94644,0.111914468,59,0,0.022907122000000002,2400.0,3,0,0,0,0.0
16564,0.371749558,39,0,0.277538355,5800.0,18,0,1,0,0.0
113610,0.010924727,65,0,0.011761246999999999,3400.0,2,0,0,0,1.0
24776,0.9999998999999999,56,0,0.343131374,1666.0,1,0,0,0,0.0
100347,0.026438942000000003,39,0,0.09831285099999999,4800.0,2,0,0,0,2.0
120145,0.8941480390000001,49,1,0.60173913,5174.0,13,0,2,0,0.0
53588,0.010216435,51,0,0.383434396,7750.0,10,0,1,0,2.0
118461,0.12941136,35,0,0.615129699,8750.0,10,0,2,0,0.0
122,0.31797579600000003,34,0,0.297933792,4500.0,11,0,2,0,0.0
87732,0.058235299000000004,64,0,0.206494588,1200.0,20,0,0,0,0.0
129541,0.0009999,48,0,369.0,,2,0,0,0,
28510,0.44112222100000004,24,0,0.131464031,4350.0,4,0,0,0,1.0
114546,0.391278623,42,0,0.53397519,5400.0,10,0,1,0,1.0
129895,0.137009532,35,0,0.125273352,3200.0,8,0,0,0,1.0
19469,0.301826369,58,0,0.576535854,14600.0,11,1,4,0,0.0
47161,0.365751682,28,0,0.009837678,6098.0,3,0,0,0,0.0
84801,0.0,62,0,2770.0,,8,0,2,0,2.0
134431,0.007637424,70,0,0.012302285,2275.0,8,0,0,0,0.0
103708,1.105512745,31,0,567.0,,7,0,0,0,0.0
47075,0.975209916,43,0,0.079205366,3875.0,3,0,0,0,4.0
111797,0.08407632699999999,36,1,2730.0,,5,0,2,0,1.0
113398,0.366877589,50,0,1.1021843759999999,2700.0,14,0,2,0,0.0
101568,0.212644497,49,0,0.361556064,6991.0,15,0,2,0,0.0
126099,0.018136898999999998,73,0,0.288541957,3586.0,3,0,1,0,0.0
35961,0.049789559000000004,65,0,0.629456848,3000.0,9,0,1,0,1.0
21696,1.210940919,23,0,0.053964024000000006,1500.0,4,1,0,0,0.0
87090,0.308717769,44,0,2535.0,,6,1,1,0,0.0
119684,0.9999998999999999,55,0,0.105057944,9232.0,5,0,0,0,0.0
18881,0.220138993,72,0,1511.0,,10,0,1,0,0.0
13482,0.9999998999999999,50,0,0.007553877,4500.0,0,0,0,0,0.0
91526,0.28771783,61,0,0.417910448,2679.0,10,0,0,0,0.0
31167,0.14551688,63,0,0.070992901,10000.0,10,0,1,0,0.0
76320,0.510112672,54,0,0.578570238,6000.0,17,0,1,0,1.0
147571,0.547145285,34,0,0.10732984300000001,4583.0,9,0,0,0,0.0
78563,0.5850686860000001,38,0,0.866506795,1250.0,6,0,0,0,0.0
92526,0.107422314,79,0,0.027228249,4700.0,3,0,0,0,0.0
86875,0.879487797,44,0,0.838100528,3600.0,8,0,1,0,3.0
20555,0.151442505,44,1,788.0,,18,0,0,0,0.0
140868,0.086889754,36,0,1329.0,,6,0,1,0,0.0
81914,0.0,44,0,0.632669757,3666.0,4,0,2,0,0.0
137930,1.0191530340000001,58,0,5128.0,,15,0,2,0,0.0
24720,0.11424341199999999,77,0,0.725568608,4000.0,17,0,3,0,0.0
59687,0.09867462099999999,36,0,0.58145434,3547.0,8,0,1,0,2.0
6665,0.820133511,47,3,0.594063728,16036.0,12,1,8,6,0.0
90031,0.032594176,77,2,3852.0,,17,0,12,0,0.0
148329,0.248526153,70,0,0.550414167,3500.0,11,0,1,0,0.0
147246,0.42768476299999997,44,1,334.0,,5,0,0,0,0.0
31149,0.285698661,54,0,0.592173913,5749.0,13,0,3,0,1.0
33944,0.036224976,36,0,0.21281783399999998,5741.0,7,0,1,0,0.0
10239,0.031621566000000004,63,0,0.177293935,4500.0,14,0,0,0,1.0
12054,0.387705586,49,0,0.053595712000000004,12500.0,3,0,0,0,0.0
149149,0.48187751700000003,27,0,0.207330618,2700.0,6,0,0,0,0.0
88848,0.63139605,62,0,0.665833854,1600.0,9,0,1,0,1.0
133091,0.0,53,0,0.273846154,8449.0,7,0,2,0,2.0
39156,0.134127256,40,0,0.29468896,8133.0,10,0,1,0,3.0
38557,0.217539123,53,0,0.067330572,11346.0,9,0,1,0,0.0
50411,0.170482952,35,1,0.43039532399999997,6500.0,7,0,2,0,0.0
12047,0.0,36,0,0.34026555799999997,6250.0,5,0,1,0,0.0
36933,0.675578846,28,0,0.524822695,3947.0,10,0,2,0,0.0
12617,0.02783056,44,0,0.267994709,12850.0,15,0,4,0,2.0
25915,0.2976096,72,0,0.156136688,9100.0,9,0,1,0,0.0
16046,0.0,74,0,1866.0,,5,0,2,0,0.0
9343,0.025182807999999998,67,0,0.237502049,6100.0,14,0,1,0,0.0
35587,0.054147293,64,0,0.008062484,3968.0,3,0,0,0,0.0
59633,0.763425935,58,1,0.411579185,4438.0,12,0,0,0,1.0
17613,1.0673824509999998,28,0,0.292951175,6000.0,8,0,1,0,0.0
11115,0.9999998999999999,39,2,0.45323435799999995,4714.0,5,0,1,0,3.0
7385,0.017966209,50,4,2420.0,,13,0,1,0,
134685,0.085314045,47,0,0.509956541,15416.0,18,0,2,0,3.0
87346,0.30616633,60,1,0.469699405,6220.0,12,0,2,0,1.0
52677,0.254972286,29,2,0.013997201,5000.0,4,0,0,0,0.0
59213,0.078493459,66,0,0.013993003,2000.0,2,0,0,0,0.0
24574,0.025724357000000003,52,0,0.09360481,7317.0,4,0,1,0,0.0
22656,0.625243566,40,0,0.474557522,7231.0,9,0,1,0,2.0
53377,0.692441999,48,0,0.485827291,4550.0,8,0,1,0,2.0
65506,0.705663122,43,0,0.060090375999999994,10400.0,4,0,0,0,0.0
59624,0.35222637100000004,65,1,0.6724743209999999,7690.0,28,0,2,0,2.0
134629,0.01557933,61,0,48.0,,23,0,0,0,0.0
133911,0.15483971800000002,36,0,1828.0,,5,0,1,0,
128647,0.245156452,28,0,2.688715953,256.0,5,0,0,0,0.0
71377,0.000351195,63,0,1965.0,,11,0,2,0,
116926,0.931391408,51,0,0.292856571,12500.0,9,0,3,0,2.0
79662,0.025899352999999996,43,0,0.336095847,11100.0,8,0,2,0,0.0
36250,0.9999998999999999,53,0,62.0,,0,1,0,0,0.0
124473,0.0,43,0,0.14732856,16900.0,5,0,2,0,2.0
57172,0.06101868,65,0,0.560675343,2842.0,8,0,2,0,1.0
109595,0.0,67,0,1318.0,,5,0,1,0,0.0
119250,0.9999998999999999,23,0,0.002436054,820.0,1,0,0,0,0.0
98906,0.045887189,42,0,0.199311235,4645.0,4,0,1,0,0.0
107331,0.677479363,49,0,0.239002095,5250.0,7,0,1,0,0.0
45043,0.018377539,43,0,0.007374078,8000.0,12,0,0,1,3.0
129733,1.0019960079999999,51,0,0.00535523,2800.0,1,0,0,2,0.0
125487,0.22501915,37,0,0.45357879700000003,6300.0,19,0,1,0,1.0
28750,0.0,58,0,0.280474502,7333.0,8,0,2,0,2.0
28417,0.9999998999999999,55,0,0.64583854,4000.0,7,0,1,0,2.0
48837,0.38192695200000004,50,2,0.385516355,7000.0,8,0,2,0,2.0
29951,0.0,63,0,2182.0,,5,0,2,0,0.0
98853,0.301441572,41,1,0.5745206,5266.0,10,0,2,0,2.0
63942,0.067030096,74,0,0.12667946300000002,520.0,6,0,0,0,0.0
1683,1.025987006,63,6,0.521441726,3800.0,8,2,2,1,1.0
126618,0.999134978,55,0,0.56898467,4500.0,7,0,1,1,0.0
102627,0.022907425,59,0,0.48901416600000003,6917.0,7,0,1,0,0.0
120863,0.009141986,75,0,621.0,,3,0,0,0,0.0
77047,0.82888529,60,2,0.37924495799999997,5800.0,10,0,2,1,0.0
83964,1.3295293990000001,38,0,0.413760267,8400.0,7,0,1,0,2.0
124872,0.220318645,45,0,0.303898927,7360.0,4,0,2,0,3.0
37713,0.020978277000000004,32,0,0.020884248,4500.0,6,0,0,0,0.0
141069,0.044111542999999996,46,0,35.0,,4,0,0,0,
117933,0.506132217,38,0,0.163109414,4450.0,10,0,0,0,2.0
47273,0.9999998999999999,28,1,0.587968218,880.0,2,1,0,0,2.0
39558,0.07066646,43,0,0.24466042699999999,8333.0,7,0,2,0,4.0
24471,0.020150669,66,0,0.19896961,15333.0,9,0,1,0,0.0
121389,0.403504999,57,0,0.481780616,5323.0,13,0,2,0,0.0
133433,0.9999998999999999,45,0,0.269949066,2355.0,4,0,0,0,3.0
20978,0.18499471399999998,48,0,0.942383918,14127.0,14,0,9,0,0.0
108522,0.015268146000000002,61,0,40.0,,5,0,0,0,0.0
103835,0.9999998999999999,68,0,0.367046895,3944.0,9,0,1,0,1.0
117090,0.441621363,49,0,2393.0,,5,0,2,0,0.0
134214,0.005391893,68,0,0.006806028,2056.0,1,0,0,0,0.0
144387,0.004119835,85,0,3.0,,3,0,0,0,
11075,0.217556489,48,0,0.065724382,4244.0,3,0,0,0,1.0
58363,0.004641154000000001,41,4,0.258999918,12138.0,11,0,2,1,2.0
118541,0.007713551,59,1,0.37667731600000004,3129.0,5,0,2,0,0.0
84355,0.9999998999999999,56,0,0.280429893,4000.0,2,0,0,0,0.0
72851,0.15610594,53,0,0.417805545,5121.0,14,0,1,0,0.0
147760,0.231181505,29,0,0.644394777,8500.0,9,0,2,0,1.0
5449,0.9999998999999999,41,0,0.173423014,5500.0,4,0,0,0,2.0
100371,0.585619863,39,3,0.469180245,15833.0,11,0,2,0,2.0
15819,0.093697951,65,0,0.229330709,5079.0,10,0,2,0,1.0
99950,0.006722576,59,1,0.262787973,2560.0,10,0,1,0,0.0
122614,0.129262632,27,0,0.00314911,6350.0,4,0,0,0,2.0
100842,0.012878398000000001,67,0,4173.0,,6,0,3,0,0.0
95333,0.090996416,60,0,0.23654199899999998,8154.0,9,0,1,0,1.0
111682,0.147588793,36,1,0.7965304320000001,3400.0,10,0,2,0,0.0
126548,0.10401991099999999,38,0,0.30596940300000003,10000.0,19,0,1,0,0.0
120449,0.105126325,27,0,0.17069980399999998,1528.0,4,0,0,0,0.0
141319,0.004546804000000001,55,0,0.00079992,10000.0,7,0,0,0,0.0
95551,0.181458989,56,0,0.09680746300000001,21330.0,10,0,1,0,0.0
118655,0.9999998999999999,24,0,0.032845412000000004,2800.0,1,0,0,0,0.0
38164,0.9999998999999999,43,1,0.545292621,3929.0,3,0,1,0,2.0
26805,0.119959274,50,0,2051.0,,9,0,1,0,0.0
143187,0.044697188,50,0,0.26651315,8250.0,20,0,3,0,1.0
124894,0.211266163,45,0,0.45577648299999995,5833.0,10,0,2,0,0.0
39766,0.19861457100000002,76,0,0.396825397,8000.0,7,0,3,0,0.0
140857,0.026344509,37,0,0.8063345890000001,7166.0,9,0,3,0,0.0
142065,0.035683709,35,0,0.365793201,5647.0,8,0,0,0,2.0
49710,0.32634528100000004,46,1,0.034281796,2916.0,2,0,0,0,2.0
28004,0.0,38,1,0.397320536,5000.0,5,0,1,0,0.0
50859,2.7316713519999998,53,0,0.829306889,9478.0,17,0,3,0,1.0
46369,0.707849143,47,0,0.443738887,3936.0,15,0,0,0,0.0
81891,0.272691972,36,0,1420.0,,13,0,1,0,0.0
148430,0.0,40,0,0.227346582,8000.0,2,0,1,0,3.0
119267,0.33679960600000003,43,0,0.407918416,3333.0,7,0,1,0,0.0
145313,0.030701548999999998,44,0,0.363464209,7920.0,8,0,2,0,3.0
92943,0.47619562600000004,62,0,0.266834171,13929.0,18,0,1,0,1.0
125486,0.063055341,64,0,0.046492251,6000.0,5,0,0,0,0.0
26868,0.020423005,82,0,733.0,,10,0,1,0,
64565,0.461333434,38,0,1.205208801,2226.0,10,0,1,0,0.0
38523,0.727520878,44,0,0.406779661,6666.0,7,0,1,0,0.0
9680,0.154554943,57,0,0.35990848299999995,5681.0,10,0,1,0,0.0
18564,0.168307945,33,0,0.36835278899999996,6167.0,7,0,2,0,0.0
94986,0.546708791,54,0,0.310278393,10380.0,17,0,2,0,2.0
112700,0.101159536,23,0,0.008526188,820.0,2,0,0,0,0.0
80012,0.0067318790000000005,81,0,0.0037159370000000003,2421.0,9,0,0,0,0.0
54230,0.033497566,49,0,0.387889825,4392.0,10,0,1,0,1.0
91614,0.046085204000000005,37,0,0.474134183,6900.0,10,0,1,0,1.0
41546,0.39946940000000003,61,1,0.434937866,7000.0,12,0,2,0,0.0
133046,0.009891206999999999,54,0,0.078165561,10400.0,12,0,0,0,2.0
100661,0.022570842,57,0,0.240832303,4853.0,10,0,0,0,0.0
134896,0.613117558,41,2,0.535737283,3105.0,6,0,1,1,2.0
144886,0.07355228700000001,54,0,0.014842301,3233.0,4,0,0,0,0.0
54225,0.07574621299999999,67,0,2608.0,,7,0,2,0,0.0
147448,0.0,34,0,2215.0,,4,0,1,0,0.0
14138,0.01859814,63,0,814.0,,3,0,1,0,0.0
63896,0.045552802,69,0,0.221546208,9532.0,14,0,2,0,1.0
135683,0.04271276,78,0,0.110697444,4028.0,4,0,0,0,0.0
47588,0.229519262,38,0,0.283185841,20000.0,12,0,4,0,1.0
30669,0.105289942,56,0,0.43143346899999996,9333.0,15,0,2,0,1.0
9282,0.098904489,42,1,0.263208306,26100.0,18,1,2,0,3.0
64118,0.9999998999999999,39,1,0.061492313,5333.0,6,1,0,0,0.0
115659,0.69290582,54,0,2776.0,,8,0,1,0,0.0
92534,0.003797141,73,0,9.0,,7,0,0,0,0.0
141927,0.036285072,45,3,0.275668973,25000.0,14,0,2,0,4.0
27571,0.4527656,42,0,0.418805217,4753.0,8,0,1,0,3.0
85117,0.023946107999999997,88,0,0.006496752,2000.0,4,0,0,0,0.0
15658,0.019221795,69,0,2919.0,,11,0,3,0,0.0
63401,1.00439912,27,0,0.467092474,3600.0,4,0,1,0,2.0
134588,0.22249412600000001,52,0,0.402131874,10600.0,11,0,5,0,0.0
906,0.00339983,63,0,0.262694922,2500.0,5,0,0,0,0.0
20128,0.225548902,28,0,0.031210986,800.0,2,0,0,0,0.0
103792,0.045357002,63,0,1720.0,,13,0,1,0,0.0
104834,0.058056214,45,0,0.639072186,5000.0,7,0,1,0,3.0
101988,0.40137668,59,0,0.950209958,3333.0,7,0,2,0,1.0
139391,0.9999998999999999,30,0,0.042789757000000005,5935.0,6,4,0,0,0.0
90360,0.008666254,29,0,1768.0,,7,0,2,0,
18577,0.031498425,68,0,18.0,,1,0,0,0,0.0
133274,0.48840175700000005,59,0,0.32528578,10934.0,10,0,2,0,1.0
42715,0.9999998999999999,45,0,0.278144371,5000.0,6,0,1,0,2.0
7819,0.9999998999999999,55,0,292.0,,1,0,0,0,0.0
87896,0.216861571,76,0,0.425714857,5000.0,16,0,2,0,1.0
48095,0.438528339,41,0,0.416145964,4000.0,11,0,1,0,0.0
20977,0.089219235,57,0,0.183284203,5766.0,23,0,1,0,1.0
146817,0.11298798,45,0,1.091163535,2500.0,16,0,3,0,2.0
103919,0.351660605,55,0,0.590786986,10050.0,10,0,2,0,3.0
21065,0.028902999999999998,43,0,0.004072566,2700.0,5,0,0,0,0.0
77643,0.77508269,33,1,0.553889222,5000.0,9,0,1,1,0.0
112978,0.19548401399999998,41,0,0.35158833899999997,13000.0,15,0,5,0,3.0
114454,0.066694444,49,0,0.15903589099999998,9500.0,8,0,2,0,3.0
71846,0.009265067,87,0,13.0,,4,0,0,0,0.0
35001,0.030855967,65,0,0.004476777,5360.0,6,0,0,0,0.0
113494,0.14159849,70,0,0.016662038,3600.0,4,0,0,0,0.0
132107,0.22445409800000002,70,0,1405.0,,9,0,1,0,1.0
129024,0.047147642999999996,62,0,45.0,,3,0,0,0,0.0
27009,0.054443364,49,0,0.138377641,4400.0,11,0,1,0,3.0
125957,0.263224811,54,0,0.297507077,10950.0,7,0,1,0,0.0
67257,0.990033223,23,0,0.10996334599999999,3000.0,2,0,0,0,0.0
137769,0.011359546000000002,44,0,0.137641412,5833.0,4,0,0,0,1.0
31296,0.115992267,50,0,0.09547480300000001,5833.0,7,0,1,0,0.0
76014,0.13374873199999998,25,0,5.278606965,200.0,5,0,1,0,0.0
37750,0.1985874,32,0,0.7187258190000001,7753.0,22,0,5,0,1.0
49962,0.495371117,36,0,0.44911017799999997,5000.0,7,0,2,0,0.0
2418,0.35880398700000005,37,0,0.06332278,6000.0,3,0,1,0,4.0
120480,0.047254721,57,0,0.265837479,6029.0,17,0,1,0,0.0
129401,0.07274090700000001,28,0,0.098967011,3000.0,2,0,0,0,0.0
115674,0.488792755,62,0,0.152013791,6380.0,12,0,0,0,0.0
96519,0.27984057100000004,44,0,0.45329527799999997,3853.0,10,0,1,0,0.0
138716,0.553617451,31,0,0.534711965,3384.0,8,0,2,0,0.0
124510,0.094965992,79,0,0.298528782,7000.0,7,0,2,0,1.0
115445,0.941889764,30,1,0.41745166100000003,4033.0,6,0,0,0,0.0
109796,0.062648434,61,0,0.341549296,2555.0,6,0,0,0,0.0
149950,0.187983837,30,0,0.41755593799999996,2904.0,7,0,1,0,0.0
10138,0.231799466,39,0,0.135232301,3615.0,4,0,0,0,0.0
78559,0.0,80,0,0.0,,3,0,0,0,0.0
59282,0.178619815,50,0,0.437213566,3272.0,15,0,1,0,1.0
27757,0.056659920999999995,25,0,0.012256669,2773.0,3,0,0,0,0.0
144638,0.324519498,60,0,1105.0,,3,0,1,0,0.0
48315,0.9999998999999999,22,1,0.025948104,500.0,0,0,0,0,0.0
123719,0.324630469,60,1,0.7992969,3128.0,6,0,2,0,1.0
111727,0.490879081,32,0,0.728804043,3561.0,15,0,1,0,0.0
6768,0.0,54,0,0.31053005,9866.0,7,0,2,0,0.0
59610,0.26248687600000004,52,0,0.27061835100000003,12500.0,6,0,1,0,2.0
133331,0.9999998999999999,32,0,0.051918085,3466.0,3,0,0,0,0.0
9518,0.025401537999999998,54,0,0.382436261,6000.0,5,0,1,0,0.0
126678,0.9999998999999999,50,0,373.0,,1,0,0,0,0.0
111643,0.33008743,29,0,0.24921135600000002,950.0,6,0,0,0,0.0
37967,0.699878467,46,0,0.164090369,9250.0,5,0,1,0,0.0
133183,0.004385837,72,0,3004.0,,11,0,2,0,0.0
130583,0.9999998999999999,51,1,1221.0,,2,0,1,0,0.0
2759,0.007293689,27,1,0.136312089,4408.0,6,0,0,0,0.0
41111,0.049647518,37,0,0.511641194,7000.0,7,0,2,0,0.0
40621,0.0,55,0,0.0,4142.0,6,0,0,0,0.0
92287,0.057624595,70,0,596.0,,7,0,0,0,0.0
17692,0.032022634,62,0,3946.0,,24,0,4,0,3.0
109912,0.109744513,67,0,0.015112763999999999,4300.0,3,0,0,0,0.0
29691,0.027327194,48,0,0.60389084,3700.0,14,0,1,0,2.0
26449,0.390790915,49,0,0.338034926,10421.0,7,0,3,0,2.0
137826,0.073471559,64,0,1.017712177,4064.0,34,0,2,0,0.0
22125,0.004885644000000001,39,0,0.860530476,5692.0,16,0,2,0,0.0
4948,0.056929537999999995,50,0,3013.0,,3,0,1,0,0.0
9650,0.568248278,42,1,0.566621438,3684.0,9,0,1,1,3.0
15655,0.005653737,40,0,1950.0,,7,0,1,0,0.0
50743,0.016110664,63,0,0.003776938,4500.0,8,0,0,0,0.0
1645,0.769773734,53,0,0.278075992,9500.0,12,0,2,0,1.0
87551,0.26929576,62,0,0.519328179,3750.0,16,0,1,0,3.0
29880,0.063443762,51,0,0.209962507,5600.0,8,0,1,0,2.0
82346,0.012652365,51,0,0.38151077200000005,7333.0,10,0,2,0,1.0
81501,0.40451685299999995,42,0,0.843771747,5747.0,15,0,2,0,0.0
46239,0.01628786,68,0,0.302668583,16000.0,15,0,3,0,0.0
139319,0.040401735,66,0,1710.0,,8,0,1,0,2.0
112347,0.319803014,42,0,0.33493541600000004,3328.0,9,0,0,0,2.0
63772,1.210526316,23,1,19.0,,3,0,0,0,0.0
102097,0.0,49,0,1399.0,,4,0,1,0,0.0
66681,0.070858221,49,0,0.325599282,7800.0,15,0,2,0,2.0
140914,0.939312438,39,0,0.5044995,9000.0,10,0,2,0,2.0
111502,0.238211127,67,0,0.15237968300000002,7500.0,11,0,0,0,1.0
46624,0.017964722,43,0,0.488146244,3500.0,13,0,1,0,0.0
106201,1.092953523,28,0,0.44753747299999996,1400.0,4,0,0,0,1.0
56466,0.019651252,51,0,0.003593189,6400.0,7,0,0,0,0.0
55528,0.438829304,32,0,0.566084788,400.0,3,0,0,0,0.0
78308,0.051392104,68,0,0.377324535,5000.0,9,0,3,0,1.0
33309,0.201297644,50,0,0.273801935,17256.0,4,0,1,0,3.0
94989,0.177437922,61,0,0.214050706,15500.0,13,0,2,0,0.0
84949,0.029589648,72,0,0.047190562,5000.0,7,0,1,0,0.0
39075,0.0,22,0,0.0,2500.0,1,0,0,0,0.0
5212,0.24207429,62,0,0.187903618,14400.0,10,0,3,1,2.0
86488,0.050235703,46,0,0.30414604,9695.0,3,0,1,0,3.0
76076,0.16273490599999998,58,0,0.005997001,2000.0,3,1,0,0,0.0
24953,1.932040605,46,1,0.777536518,5065.0,13,0,2,0,2.0
132792,0.617511868,54,0,0.444969406,12910.0,22,0,4,0,1.0
136194,0.9999998999999999,60,1,3859.0,,8,0,5,0,0.0
80817,0.11769905800000001,51,0,1.517284465,2400.0,13,0,2,0,2.0
144143,0.01914149,45,0,8.0,0.0,2,0,0,0,0.0
49647,0.000874973,47,0,1702.0,,5,0,0,0,0.0
74143,0.023203461,53,0,0.016490765,3031.0,7,0,0,0,2.0
129367,0.13164182,49,0,0.46806996100000003,9833.0,27,0,3,0,2.0
62778,0.5175098929999999,62,0,0.829957356,1875.0,10,0,1,0,0.0
142640,0.18655453600000002,40,0,2284.0,,6,0,1,0,0.0
77883,0.13584320800000002,71,0,82.0,,4,0,0,0,0.0
43063,0.284935753,48,0,0.320035461,6767.0,8,0,2,0,3.0
106873,0.7425329629999999,39,0,0.38420926299999997,12500.0,10,0,1,0,0.0
8443,0.919123235,52,0,2.211490425,1200.0,9,0,1,0,1.0
101235,0.093786491,59,0,1181.0,,4,0,1,0,0.0
92074,0.016608843999999998,37,0,0.323961318,5583.0,10,0,2,0,0.0
129675,0.020840435,50,0,0.762376238,100.0,8,0,0,0,0.0
87043,0.327611959,41,0,0.440107672,5200.0,8,0,1,0,0.0
1431,0.9999998999999999,34,0,0.19664072100000002,2440.0,2,0,0,0,5.0
93590,0.0,86,0,862.0,,10,0,0,0,0.0
109304,0.498233451,31,0,0.471023884,5400.0,9,0,1,0,0.0
111738,0.05369821,64,0,0.072101519,5200.0,3,0,0,0,1.0
62686,0.074797008,74,0,55.0,,3,0,0,0,0.0
61621,0.367544152,23,0,33.0,,2,0,0,0,
140291,0.09324445199999999,80,0,0.35818409,2400.0,9,0,1,0,1.0
67725,0.007474813,74,0,0.0019995,4000.0,2,0,0,0,0.0
24470,0.40282836899999996,45,0,0.39993601,6250.0,4,0,2,0,1.0
15540,0.064426044,70,0,0.522309711,8000.0,15,0,2,0,0.0
8216,0.9999998999999999,61,0,0.055967632999999996,1482.0,0,1,0,0,0.0
52576,0.269671379,59,0,0.272375423,6200.0,9,0,0,0,1.0
126128,0.090696175,89,0,0.037674482,7378.0,10,0,0,1,0.0
115902,0.10118426900000001,40,0,0.344525211,8666.0,5,0,1,0,2.0
97190,0.001018608,64,0,0.446006171,2916.0,7,0,1,0,0.0
111780,0.0,65,0,449.0,,2,0,0,0,0.0
52810,0.624053332,58,0,0.389662975,8396.0,14,0,2,0,0.0
60137,0.36834427399999997,52,0,0.37890724299999995,3934.0,4,0,0,0,0.0
75457,0.039838623,82,0,0.294772922,3500.0,11,0,1,0,0.0
13641,0.00043538699999999997,79,0,0.394949141,5701.0,15,0,3,0,0.0
76920,0.012258798999999999,74,1,0.27344569,12400.0,13,0,2,0,1.0
15325,0.18373372100000002,38,0,0.0229977,10000.0,5,0,0,0,0.0
137129,0.430188911,58,0,0.07737874900000001,2700.0,6,0,0,0,0.0
120750,0.7932485090000001,36,0,0.813917366,3218.0,9,0,0,0,0.0
43574,0.018307582,44,0,0.007498125,4000.0,6,0,0,0,0.0
148690,0.180214092,50,0,0.656214497,4400.0,13,0,3,0,2.0
146593,0.607808372,58,0,0.285640183,11566.0,11,0,1,0,1.0
9742,0.109827955,58,0,2695.0,,11,0,2,0,
57675,0.147670459,73,0,0.033537568999999996,3100.0,4,0,0,0,0.0
41669,0.160645738,42,0,0.316336317,6255.0,15,0,2,0,2.0
129259,0.035975786,52,0,0.835013199,16667.0,12,0,2,0,2.0
136051,0.621369181,51,0,0.445867833,6400.0,10,0,1,0,3.0
23788,0.50875903,47,0,0.355948749,8194.0,12,0,1,0,1.0
28905,0.036618821,43,0,0.238180946,8333.0,12,0,2,0,0.0
107836,0.007843952,46,0,0.004186047,2149.0,9,0,0,0,3.0
107381,0.006083283,57,0,2398.0,,16,0,1,0,1.0
121631,0.0,91,0,0.0,,5,0,0,1,0.0
8028,0.0,61,0,4518.0,,9,0,3,0,0.0
128915,0.029467041,68,0,0.17660179999999998,13000.0,9,0,1,0,0.0
125910,0.37756006200000003,44,0,0.193902615,6920.0,6,0,2,0,1.0
72807,0.333727883,52,0,0.33473804100000004,8779.0,8,0,1,0,1.0
95016,0.031416272,60,0,0.315994021,3344.0,9,0,1,0,0.0
106583,0.335668346,76,0,0.37285891600000004,12084.0,19,0,2,1,0.0
128619,0.062603724,66,0,0.296493746,4876.0,20,0,2,0,0.0
94967,0.500357115,32,0,1.580521145,2340.0,7,0,1,0,1.0
144614,0.002269143,44,0,0.435015415,6162.0,6,0,2,0,1.0
70945,0.283148894,40,0,4489.0,,11,0,2,0,0.0
140274,0.27749951300000003,76,0,0.388303591,4650.0,7,0,2,0,2.0
198,0.231692268,40,0,0.119660709,3300.0,7,0,0,0,0.0
21777,0.566831399,68,0,0.353824659,5725.0,12,0,2,0,0.0
